,release_year,rank_in_year,imdb_rating,mpaa_rating,film_title,film_budget,length_in_min,domestic_distributor,worldwide_gross,domestic_gross,genre_1,genre_2,genre_3,marvel_flag,studio_flag,CPI,CPI_ratio,domestic_adj,budget_adj,worldwide_adj
0,2019,1,8.5,PG-13,Avengers: Endgame,356000000,181,Walt Disney ,2797800564,858373000,Action,Adventure,Drama,1,Marvel,255.657,1.0,858373000.0,356000000.0,2797800564.0
1,2019,2,7.0,PG,The Lion King,260000000,118,Walt Disney ,1656943394,543638043,Animation,Adventure,Drama,0,Disney,255.657,1.0,543638043.0,260000000.0,1656943394.0
2,2019,3,7.2,PG,Frozen II,150000000,103,Walt Disney ,1420560456,470089732,Animation,Adventure,Comedy,0,Disney,255.657,1.0,470089732.0,150000000.0,1420560456.0
3,2019,4,7.6,PG-13,Spider-Man: Far from Home,160000000,129,Sony Pictures,1131927996,390532085,Action,Adventure,Sci-Fi,1,Marvel,255.657,1.0,390532085.0,160000000.0,1131927996.0
4,2019,5,6.9,PG-13,Captain Marvel,175000000,123,Walt Disney ,1128274794,426829839,Action,Adventure,Sci-Fi,1,Marvel,255.657,1.0,426829839.0,175000000.0,1128274794.0
5,2019,6,7.9,G,Toy Story 4,200000000,100,Walt Disney ,1073394593,434038008,Animation,Adventure,Comedy,0,Disney,255.657,1.0,434038008.0,200000000.0,1073394593.0
6,2019,7,8.6,R,Joker,55000000,122,Warner Bros.,1071030470,334830470,Crime,Drama,Thriller,0,Other,255.657,1.0,334830470.0,55000000.0,1071030470.0
7,2019,8,7.0,PG,Aladdin,183000000,128,Walt Disney ,1050693953,355559216,Adventure,Family,Fantasy,0,Disney,255.657,1.0,355559216.0,183000000.0,1050693953.0
8,2019,9,6.9,PG-13,Star Wars: Episode IX - The Rise of Skywalker,200000000,142,Walt Disney ,1048859152,503458989,Action,Adventure,Fantasy,0,Disney,255.657,1.0,503458989.0,200000000.0,1048859152.0
9,2019,10,6.5,PG-13,Fast & Furious Presents: Hobbs & Shaw,200000000,137,Universal Pictures,758910100,173810100,Action,Adventure,,0,Other,255.657,1.0,173810100.0,200000000.0,758910100.0
10,2018,1,8.5,PG-13,Avengers: Infinity War,321000000,149,Walt Disney ,2048359754,678815482,Action,Adventure,Sci-Fi,1,Marvel,251.107,1.0181197656775798,691115459.4721534,326816444.7825031,2085475552.7658648
11,2018,2,7.3,PG-13,Black Panther,200000000,134,Walt Disney ,1346913161,700059566,Action,Adventure,Sci-Fi,1,Marvel,251.107,1.0181197656775798,712744481.2962682,203623953.13551596,1371318911.8653684
12,2018,3,6.2,PG-13,Jurassic World: Fallen Kingdom,170000000,128,Universal Pictures,1308467944,417719760,Action,Adventure,Sci-Fi,0,Other,251.107,1.0181197656775798,425288744.17009485,173080360.16518855,1332177076.5419047
13,2018,4,7.7,PG,Incredibles 2,200000000,118,Walt Disney ,1242805359,608581744,Animation,Action,Adventure,0,Disney,251.107,1.0181197656775798,619609102.5969329,203623953.13551596,1265324700.8879204
14,2018,5,7.0,PG-13,Aquaman,160000000,143,Warner Bros.,1148161807,335061807,Action,Adventure,Fantasy,0,Other,251.107,1.0181197656775798,341133048.4303465,162899162.50841278,1168966229.9027865
15,2018,6,8.0,PG-13,Bohemian Rhapsody,52000000,134,Twentieth Century Fox,903655259,216428042,Biography,Drama,Music,0,Other,251.107,1.0181197656775798,220349667.4070974,52942227.81523415,920029280.5463927
16,2018,7,6.7,PG-13,Venom,100000000,112,Sony Pictures,856085151,213515506,Action,Sci-Fi,Thriller,1,Marvel,251.107,1.0181197656775798,217384356.93724987,101811976.56775798,871597213.3361756
17,2018,8,7.8,PG-13,Mission: Impossible - Fallout,178000000,147,Paramount Pictures,791115104,220159104,Action,Adventure,Thriller,0,Other,251.107,1.0181197656775798,224148335.3762659,181225318.2906092,805449924.3084742
18,2018,9,7.7,R,Deadpool 2,110000000,119,Twentieth Century Fox,734546611,318491426,Action,Adventure,Comedy,1,Marvel,251.107,1.0181197656775798,324262416.0094382,111993174.22453378,747856423.4705803
19,2018,10,6.6,PG-13,Fantastic Beasts: The Crimes of Grindelwald,200000000,134,Warner Bros.,653755901,159555901,Adventure,Family,Fantasy,0,Other,251.107,1.0181197656775798,162447016.5385951,203623953.13551596,665601804.7364551
20,2017,1,7.0,PG-13,Star Wars: Episode VIII - The Last Jedi,317000000,152,Walt Disney ,1332539889,620181382,Action,Adventure,Fantasy,0,Disney,245.12,1.0429871083550915,646841186.2678443,330626913.34856397,1389821925.5959246
21,2017,2,7.1,PG,Beauty and the Beast,160000000,129,Walt Disney ,1263521126,504014165,Family,Fantasy,Musical,0,Disney,245.12,1.0429871083550915,525680276.52335596,166877937.33681464,1317836245.5523093
22,2017,3,6.7,PG-13,The Fate of the Furious,250000000,136,Universal Pictures,1236005118,226008385,Action,Adventure,Thriller,0,Other,245.12,1.0429871083550915,235723831.93515423,260746777.08877286,1289137403.9349136
23,2017,4,6.3,PG,Despicable Me 3,80000000,89,Universal Pictures,1034799409,264624300,Animation,Adventure,Comedy,0,Other,245.12,1.0429871083550915,275999733.4574902,83438968.66840732,1079282443.3204677
24,2017,5,6.9,PG-13,Jumanji: Welcome to the Jungle,90000000,119,Sony Pictures,962077546,404515480,Action,Adventure,Comedy,0,Other,245.12,1.0429871083550915,421904430.7700718,93868839.75195824,1003434477.7159024
25,2017,6,7.4,PG-13,Spider-Man: Homecoming,175000000,133,Sony Pictures,880166924,334201140,Action,Adventure,Sci-Fi,1,Marvel,245.12,1.0429871083550915,348567480.6175751,182522743.962141,918002754.9325556
26,2017,7,6.0,,Wolf Warrior 2,30100000,123,The H Collective,870325439,2721100,Action,Drama,Thriller,0,Other,245.12,1.0429871083550915,2838072.2205450395,31393911.961488254,907738212.9504856
27,2017,8,7.6,PG-13,Guardians of the Galaxy Vol. 2,200000000,136,Walt Disney ,863756051,389813101,Action,Adventure,Comedy,1,Marvel,245.12,1.0429871083550915,406570039.0109212,208597421.6710183,900886425.956703
28,2017,9,7.9,PG-13,Thor: Ragnarok,180000000,130,Walt Disney ,853977126,315058289,Action,Adventure,Comedy,1,Marvel,245.12,1.0429871083550915,328601733.80741274,187737679.50391647,890687133.2481316
29,2017,10,7.4,PG-13,Wonder Woman,149000000,141,Warner Bros.,821847012,412563408,Action,Adventure,Fantasy,0,Other,245.12,1.0429871083550915,430298315.9230418,155405079.14490864,857175838.5561521
30,2016,1,7.8,PG-13,Captain America: Civil War,250000000,147,Walt Disney ,1153296293,408084349,Action,Adventure,Sci-Fi,1,Marvel,240.007,1.065206431479082,434694073.1407542,266301607.86977047,1228498628.7045836
31,2016,2,7.8,PG-13,Rogue One: A Star Wars Story,200000000,133,Walt Disney ,1056057273,532177324,Action,Adventure,Sci-Fi,0,Disney,240.007,1.065206431479082,566878708.2121272,213041286.2958164,1124918999.2098606
32,2016,3,7.3,PG,Finding Dory,200000000,97,Walt Disney ,1028570889,486295561,Animation,Adventure,Comedy,0,Disney,240.007,1.065206431479082,518005159.17692816,213041286.2958164,1095640326.1949568
33,2016,4,8.0,PG,Zootopia,150000000,108,Walt Disney ,1023784195,341268248,Animation,Adventure,Comedy,0,Disney,240.007,1.065206431479082,363521132.6291983,159780964.7218623,1090541508.9606345
34,2016,5,7.4,PG,The Jungle Book,175000000,106,Walt Disney ,966550600,364001123,Adventure,Drama,Fantasy,0,Disney,240.007,1.065206431479082,387736337.28520834,186411125.50883934,1029575915.4699655
35,2016,6,6.5,PG,The Secret Life of Pets,75000000,87,Universal Pictures,875457937,368384330,Animation,Adventure,Comedy,0,Other,240.007,1.065206431479082,392405357.5721125,79890482.36093114,932543424.9818089
36,2016,7,6.6,PG-13,Fantastic Beasts and Where to Find Them,180000000,134,Warner Bros.,814037575,234037575,Adventure,Family,Fantasy,0,Other,240.007,1.065206431479082,249298330.09776798,191737157.66623473,867118060.3556355
37,2016,8,8.0,R,Deadpool ,58000000,108,Twentieth Century Fox,782612155,363070709,Action,Adventure,Comedy,1,Marvel,240.007,1.065206431479082,386745254.3084702,61781973.02578675,833643500.8597041
38,2016,9,6.0,PG-13,Suicide Squad,175000000,123,Warner Bros.,746846894,325100054,Action,Adventure,Fantasy,0,Other,240.007,1.065206431479082,346298668.3949968,186411125.50883934,795546114.8189762
39,2016,10,7.5,PG-13,Doctor Strange,165000000,115,Walt Disney ,677718395,232641920,Action,Adventure,Fantasy,1,Marvel,240.007,1.065206431479082,247811669.41564205,175759061.19404852,721909993.0856808
